DriverNumber,Driver,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,TrackStatus,IsPersonalBest,IsAccurate,RaceNumber,Year,EventName,LapTime_RollingMean,LapTime_RollingStd,LapTime_CV,S1_Ratio,S2_Ratio,S3_Ratio,S1_Ratio_Std,S2_Ratio_Std,S3_Ratio_Std,SectorInconsistency_Score,LapInStint,StintProgress_Pct,LapTimeDelta_FromStintStart,FastestLap_Race,DeltaToFastest,PersonalBest,DeltaToPersonalBest,IsDegraded
11,PER,23.0,92.97,34.259,29.346,29.365,HARD,16.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix,93.21759999999999,0.23707867892317405,0.002543282372890678,0.36849521350973435,0.31565020974507907,0.31585457674518663,0.0006169553122456051,0.0004875196580021554,0.0005899698526260838,0.000564814940957948,14,0.34146341463414637,-3.0349999999999966,91.632,1.3379999999999939,92.273,0.6970000000000027,0
11,PER,24.0,92.795,34.002,29.272,29.521,HARD,17.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix,93.0676,0.21431588835163173,0.0023027980559467715,0.3664206045584353,0.31544803060509724,0.3181313648364675,0.0008721362958050183,0.0004718070366933538,0.0008503126999462617,0.0007314186774815447,15,0.36585365853658536,-3.2099999999999937,91.632,1.1629999999999967,92.273,0.5220000000000056,0
11,PER,25.0,93.029,34.219,29.359,29.451,HARD,18.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.998,0.1277360559902599,0.0013735355167881016,0.36783153640262717,0.315589762332176,0.3165787012651969,0.0007759690946338826,0.00038616608924605175,0.0008483030225542686,0.000670146068811401,16,0.3902439024390244,-2.975999999999999,91.632,1.3969999999999914,92.273,0.7560000000000002,0
11,PER,26.0,92.75,33.951,29.309,29.49,HARD,19.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix,92.9216,0.14109323158799106,0.0015184115597233695,0.36604851752021567,0.316,0.31795148247978433,0.001013698928458215,0.00026897435251172874,0.000949929362043351,0.0007442008810044316,17,0.4146341463414634,-3.2549999999999955,91.632,1.117999999999995,92.273,0.47700000000000387,0
11,PER,27.0,92.734,34.045,29.275,29.414,HARD,20.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix,92.8556,0.1348751274325283,0.001452525506620261,0.3671253262018246,0.31568788146742294,0.31718679233075253,0.0010017634015066382,0.0002032153407326012,0.0009501138204658592,0.0007183641875683662,18,0.43902439024390244,-3.271000000000001,91.632,1.1019999999999897,92.273,0.4609999999999985,0
11,PER,28.0,92.968,34.129,29.353,29.486,HARD,21.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.8552,0.13445333763035036,0.0014479893170264064,0.3671048102572928,0.31573229498322003,0.3171628947594871,0.0006919414616208064,0.00020400822880298173,0.0006354546047046024,0.0005104680983761302,19,0.4634146341463415,-3.036999999999992,91.632,1.3359999999999985,92.273,0.6950000000000074,0
11,PER,29.0,92.671,34.061,29.24,29.37,HARD,22.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix,92.8304,0.15775075277138687,0.001699343671592354,0.36754756072557754,0.3155248135878538,0.3169276256865686,0.0006776354088717309,0.00018288719318698473,0.0005047438770021765,0.0004550888263536307,20,0.4878048780487805,-3.333999999999989,91.632,1.0390000000000015,92.273,0.39800000000001035,0
11,PER,30.0,92.782,34.063,29.212,29.507,HARD,23.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.78099999999999,0.11207140580869755,0.0012079133207089552,0.3671294000991572,0.3148455519389537,0.3180250479618892,0.0005586107502019272,0.0004333865063795092,0.0005016832919163812,0.0004978935161659392,21,0.5121951219512195,-3.222999999999999,91.632,1.1499999999999915,92.273,0.5090000000000003,0
11,PER,31.0,92.825,33.992,29.256,29.577,HARD,24.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.796,0.11190397669403025,0.0012059137968665702,0.3661944519256665,0.31517371397791544,0.318631834096418,0.0004975199072457507,0.00037657556204405147,0.0007173510463963128,0.0005304821718953716,22,0.5365853658536586,-3.1799999999999926,91.632,1.1929999999999978,92.273,0.5520000000000067,0
11,PER,32.0,92.506,33.975,29.178,29.353,HARD,25.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix,92.7504,0.17316841513375847,0.0018670368551915513,0.3672734741530279,0.3154173783322163,0.3173091475147558,0.0005096023944974404,0.00034137989951574623,0.0007022199029370976,0.0005177340656500948,23,0.5609756097560976,-3.4989999999999952,91.632,0.8739999999999952,92.273,0.2330000000000041,0
11,PER,33.0,92.564,33.985,29.217,29.362,HARD,26.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.66959999999999,0.13665760132512772,0.001474675636078366,0.3671513763450154,0.3156410699624044,0.3172075536925803,0.0005112786328523019,0.0003166292591688049,0.0006953407818793553,0.0005077495579668207,24,0.5853658536585366,-3.4410000000000025,91.632,0.931999999999988,92.273,0.2909999999999968,0
11,PER,34.0,92.631,34.056,29.271,29.304,HARD,27.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.66159999999999,0.13772182107399558,0.0014862879669031788,0.3676522978268614,0.3159957249732811,0.31635197719985747,0.0005377469653000568,0.0004389887044138712,0.0008655199275744818,0.0006140851990961366,25,0.6097560975609756,-3.3739999999999952,91.632,0.9989999999999952,92.273,0.3580000000000041,0
11,PER,35.0,92.418,34.0,29.139,29.279,HARD,28.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix,92.5888,0.15347214730999192,0.00165756708489571,0.36789370036140145,0.31529572161267283,0.31681057802592566,0.0006517703387522045,0.00032424954722847383,0.000853457057773701,0.0006098256479181264,26,0.6341463414634146,-3.586999999999989,91.632,0.7860000000000014,92.273,0.14500000000001023,0
11,PER,36.0,92.363,33.948,29.135,29.28,HARD,29.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix,92.49640000000001,0.10807543661694796,0.0011684285725384767,0.367549776425625,0.31544016543421066,0.31701005814016436,0.0002972539437470103,0.00027429599020221393,0.00037922982288448925,0.0003169265856112378,27,0.6585365853658537,-3.641999999999996,91.632,0.7309999999999945,92.273,0.09000000000000341,0
11,PER,37.0,92.273,33.781,29.236,29.256,HARD,30.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix,92.44980000000001,0.14635470610795903,0.0015830721765537515,0.36609842532485126,0.31684241327365537,0.31705916140149343,0.0007071215409472923,0.0006173971306866813,0.0003315205466986008,0.0005520130727775247,28,0.6829268292682927,-3.7319999999999993,91.632,0.6409999999999911,92.273,0.0,0
11,PER,38.0,92.711,34.097,29.253,29.361,HARD,31.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.4792,0.18475713788632334,0.00199782370399315,0.3677772864061438,0.315528901640582,0.3166938119532742,0.0007358848890113629,0.0006285075247430507,0.00028385463374548567,0.0005494156824999664,29,0.7073170731707317,-3.293999999999997,91.632,1.0789999999999935,92.273,0.4380000000000024,0
11,PER,39.0,92.35,33.952,29.194,29.204,HARD,32.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.423,0.1691138669652753,0.0018297811904534078,0.3676448294531673,0.316123443421765,0.3162317271250677,0.0007352375826266032,0.0006398971692364866,0.0003309199851453161,0.0005686849123361353,30,0.7317073170731707,-3.655000000000001,91.632,0.7179999999999893,92.273,0.07699999999999818,0
11,PER,40.0,92.72,34.179,29.155,29.386,HARD,33.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.48339999999999,0.21467487044353023,0.002321225976159292,0.36862597066436587,0.31444132873166525,0.31693270060396894,0.0009117094800153049,0.0008891557431782311,0.0003398735181585906,0.0007135795804507089,31,0.7560975609756098,-3.2849999999999966,91.632,1.0879999999999939,92.273,0.44700000000000273,0
11,PER,41.0,92.48,34.098,29.123,29.259,HARD,34.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.5068,0.20440083170071824,0.002209576287372585,0.36870674740484427,0.3149113321799308,0.3163819204152249,0.0010511971754024068,0.0009532529874485622,0.00035198881758921385,0.0007854796601467276,32,0.7804878048780488,-3.5249999999999915,91.632,0.847999999999999,92.273,0.20700000000000784,0
11,PER,42.0,92.433,33.903,29.159,29.371,HARD,35.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.5388,0.16791575268551673,0.0018145443066639802,0.36678458991918467,0.3154609284562872,0.317754481624528,0.0007908656989747661,0.0006411902850878696,0.0005995080025497969,0.0006771879955374775,33,0.8048780487804879,-3.5719999999999885,91.632,0.8010000000000019,92.273,0.1600000000000108,0
11,PER,43.0,92.392,33.987,29.093,29.312,HARD,36.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.475,0.14519641868843622,0.0015701153683529195,0.36785652437440475,0.3148865702658239,0.3172569053597714,0.0007883844940451123,0.0006464823350447199,0.0006270801452979604,0.0006873156581292643,34,0.8292682926829268,-3.6129999999999995,91.632,0.7599999999999909,92.273,0.11899999999999977,0
11,PER,44.0,92.441,33.983,29.167,29.291,HARD,37.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.4932,0.13057832898282223,0.001411761394165433,0.3676182646228405,0.31552016962170465,0.3168615657554548,0.000790819671438485,0.0004489332784432894,0.000508409707938946,0.0005827208859402401,35,0.8536585365853658,-3.563999999999993,91.632,0.8089999999999975,92.273,0.16800000000000637,0
11,PER,45.0,92.562,34.187,29.142,29.233,HARD,38.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.4616,0.06423628258194472,0.000694734706969647,0.3693416304747088,0.31483762235042456,0.3158207471748666,0.0009904607758118346,0.0003369278525745929,0.0007510277906768156,0.000692805473021081,36,0.8780487804878049,-3.442999999999998,91.632,0.9299999999999926,92.273,0.2890000000000015,0
11,PER,46.0,92.481,34.002,29.207,29.272,HARD,39.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.4618,0.06430940833149837,0.0006955240794738841,0.367664709507899,0.3158162217104054,0.3165190687816957,0.000928451279763095,0.0004258762038067576,0.0007335516960171476,0.0006959597265290001,37,0.9024390243902439,-3.524000000000001,91.632,0.8489999999999895,92.273,0.2079999999999984,0
11,PER,47.0,92.832,34.183,29.257,29.392,HARD,40.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.54159999999999,0.17386862856750632,0.0018788158900160182,0.3682243192002758,0.3151607204412272,0.31661496035849707,0.000712300300911874,0.00041938684391093007,0.000527464903765286,0.0005530506828626966,38,0.926829268292683,-3.173000000000002,91.632,1.1999999999999886,92.273,0.5589999999999975,0
11,PER,48.0,92.514,33.997,29.17,29.347,HARD,41.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.566,0.1551821510353075,0.0016764487072500431,0.3674795166137017,0.31530362972090714,0.3172168536653912,0.0007677501840012886,0.00036889553640079357,0.000515439942539109,0.000550695220980397,39,0.9512195121951219,-3.4909999999999997,91.632,0.8819999999999908,92.273,0.24099999999999966,0
11,PER,49.0,93.029,34.483,29.092,29.454,HARD,42.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.68359999999998,0.23765584360571534,0.002564162846563096,0.37066936116694793,0.31271968955916973,0.31661094927388234,0.0013299294272456563,0.001197948176577264,0.0004962818289233388,0.001008053144248753,40,0.975609756097561,-2.975999999999999,91.632,1.3969999999999914,92.273,0.7560000000000002,0
11,PER,50.0,92.831,34.299,29.185,29.347,HARD,43.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix,92.73740000000001,0.2336606513727644,0.0025195945904539527,0.3694778683844836,0.3143885124581228,0.3161336191573935,0.0013482480467838,0.0012081765964664169,0.0003882946394671004,0.0009815730942391058,41,1.0,-3.1739999999999924,91.632,1.198999999999998,92.273,0.5580000000000069,0
11,PER,3.0,83.165,29.005,17.939,36.221,MEDIUM,3.0,1.0,1,True,True,3,2024,Australian Grand Prix,83.273,0.15273506473628498,0.001834148700494578,0.3487645042986833,0.21570372151746525,0.4355317741838513,0.00245649975403645,0.0007004157540992043,0.0017560839999371572,0.0016376665026909371,2,0.16666666666666666,-0.21599999999999397,79.813,3.352000000000004,80.388,2.777000000000001,0
11,PER,4.0,83.398,28.848,18.02,36.53,MEDIUM,4.0,1.0,1,False,True,3,2024,Australian Grand Prix,83.31466666666667,0.12989354615735002,0.001559071785968257,0.3459075757212403,0.2160723278735701,0.43802009640518963,0.0031704803252162912,0.0007028877355110806,0.0024859004087152184,0.0021197561564808634,3,0.25,0.016999999999995907,79.813,3.5849999999999937,80.388,3.009999999999991,0
11,PER,5.0,83.364,28.964,17.747,36.653,MEDIUM,5.0,1.0,1,False,True,3,2024,Australian Grand Prix,83.327,0.10888832199398459,0.0013067591776253146,0.34744014202773377,0.21288565807782733,0.4396741998944388,0.002699364043491007,0.0014259647073749265,0.002899375674593161,0.002341568141819698,4,0.3333333333333333,-0.016999999999995907,79.813,3.551000000000002,80.388,2.975999999999999,0
11,PER,6.0,83.024,28.808,17.868,36.348,MEDIUM,6.0,1.0,1,True,True,3,2024,Australian Grand Prix,83.2664,0.16508876400288225,0.0019826576386499507,0.3469840046251686,0.21521487762574676,0.4378011177490846,0.002445257264032069,0.0012460267568498835,0.0025707214088672467,0.002087335143249733,5,0.4166666666666667,-0.3569999999999993,79.813,3.2109999999999985,80.388,2.6359999999999957,0
11,PER,7.0,82.804,28.962,17.896,35.946,MEDIUM,7.0,1.0,1,True,True,3,2024,Australian Grand Prix,83.15100000000001,0.2465319451916949,0.0029648704789081897,0.34976571180136223,0.21612482488768658,0.4341094633109511,0.0015138605528581778,0.0013440974516300073,0.002198913712965444,0.0016856239058178762,6,0.5,-0.5769999999999982,79.813,2.9909999999999997,80.388,2.415999999999997,0
11,PER,8.0,83.048,28.744,17.746,36.558,MEDIUM,8.0,1.0,1,False,True,3,2024,Australian Grand Prix,83.1276,0.25039329064493915,0.003012155898220797,0.3461130912243522,0.21368365282728058,0.4402032559483672,0.0015435402697364757,0.0014540434158573801,0.002388836183119461,0.0017954732895711055,7,0.5833333333333334,-0.3329999999999984,79.813,3.2349999999999994,80.388,2.6599999999999966,0
11,PER,9.0,82.97,28.758,18.147,36.065,MEDIUM,9.0,1.0,1,False,True,3,2024,Australian Grand Prix,83.042,0.2036369318173939,0.002452216129397099,0.34660720742437023,0.21871760877425575,0.434675183801374,0.0014190045610356923,0.002280682469776998,0.0028011494576489016,0.002166945496153864,8,0.6666666666666666,-0.41100000000000136,79.813,3.1569999999999965,80.388,2.5819999999999936,0
11,PER,10.0,82.68,28.928,18.188,35.564,MEDIUM,10.0,1.0,1,True,True,3,2024,Australian Grand Prix,82.90520000000001,0.1578454940756977,0.0019039275470742207,0.3498790517658442,0.21998064828253505,0.4301402999516207,0.0018094455916623626,0.0025718836021199456,0.0038305000687257743,0.0027372764208360273,9,0.75,-0.7009999999999934,79.813,2.8670000000000044,80.388,2.2920000000000016,0
11,PER,11.0,82.921,29.025,18.117,35.779,MEDIUM,11.0,1.0,1,False,True,3,2024,Australian Grand Prix,82.8846,0.14463332949220797,0.0017449964105781769,0.3500319581288214,0.2184850640971527,0.4314829777740259,0.0019447739021023007,0.00250052479284902,0.0038764099596734817,0.002773902884874934,10,0.8333333333333334,-0.45999999999999375,79.813,3.108000000000004,80.388,2.5330000000000013,0
11,PER,12.0,83.704,29.511,18.198,35.995,MEDIUM,12.0,1.0,1,False,True,3,2024,Australian Grand Prix,83.0646,0.382947515986189,0.004610237285031036,0.35256379623434964,0.21740896492401798,0.4300272388416324,0.002673499513777889,0.002400984964297876,0.004287835854125593,0.0031207734440671197,11,0.9166666666666666,0.3229999999999933,79.813,3.890999999999991,80.388,3.3159999999999883,0
11,PER,13.0,83.664,29.259,18.263,36.142,MEDIUM,13.0,1.0,1,False,True,3,2024,Australian Grand Prix,83.1878,0.46629089632973364,0.005605279816628564,0.34972030981067126,0.21828982597054888,0.4319898642187799,0.0021148926170735712,0.0009280658290980256,0.0018845973982145737,0.00164251861479539,12,1.0,0.28300000000000125,79.813,3.850999999999999,80.388,3.2759999999999962,0
11,PER,16.0,84.122,28.669,17.803,37.65,HARD,2.0,2.0,1,False,True,3,2024,Australian Grand Prix,83.4182,0.5978253925687436,0.007166606239031093,0.34080264377927294,0.21163310430089632,0.4475642519198307,0.004512538509278259,0.0032247835887265802,0.007495913296311734,0.005077745131438858,1,0.058823529411764705,0.0,79.813,4.3089999999999975,80.388,3.7339999999999947,1
11,PER,19.0,81.84,28.441,17.929,35.47,HARD,5.0,2.0,1,True,True,3,2024,Australian Grand Prix,83.2502,0.8991991992878887,0.010801165634291433,0.34751955034213095,0.21907380254154446,0.4334066471163245,0.004468440708517165,0.003047054255630779,0.007185087743983515,0.00490019423604382,2,0.11764705882352941,-2.2819999999999965,79.813,2.027000000000001,80.388,1.4519999999999982,1
11,PER,20.0,81.711,28.353,17.751,35.607,HARD,6.0,2.0,1,True,True,3,2024,Australian Grand Prix,83.00820000000002,1.1404144860532037,0.013738576261781408,0.34699122517164155,0.2172412527077138,0.43576752212064473,0.004349819539625246,0.002942243362594478,0.006927423194321641,0.004739828698847121,3,0.17647058823529413,-2.4110000000000014,79.813,1.8979999999999961,80.388,1.3229999999999933,1
11,PER,21.0,82.051,28.506,17.651,35.894,HARD,7.0,2.0,1,False,True,3,2024,Australian Grand Prix,82.67760000000001,1.127806854031315,0.013641020712155588,0.34741806924961305,0.21512230198291307,0.43745962876747385,0.0033523661315289703,0.0029875712862525126,0.006145427089374324,0.004161788169051936,4,0.23529411764705882,-2.070999999999998,79.813,2.2379999999999995,80.388,1.6629999999999967,1
11,PER,22.0,81.869,28.59,17.918,35.361,HARD,8.0,2.0,1,False,True,3,2024,Australian Grand Prix,82.3186,1.0154109020490367,0.012335133275457025,0.3492164311277773,0.21886184025699593,0.4319217286152267,0.003236570084836402,0.00309323753613616,0.0061600309122835685,0.004163279511085377,5,0.29411764705882354,-2.253,79.813,2.0559999999999974,80.388,1.4809999999999945,1
11,PER,23.0,81.849,28.617,18.014,35.218,HARD,9.0,2.0,1,False,True,3,2024,Australian Grand Prix,81.864,0.12165936051153811,0.0014861155148971233,0.3496316387494044,0.2200882112182189,0.43028015003237674,0.001184095894739912,0.001941859472804866,0.0028866329546264804,0.0020041961073904197,6,0.35294117647058826,-2.272999999999996,79.813,2.0360000000000014,80.388,1.4609999999999985,0
11,PER,24.0,81.527,28.583,17.881,35.063,HARD,10.0,2.0,1,True,True,3,2024,Australian Grand Prix,81.8014,0.19532229775445667,0.002387762284685307,0.3505955082365351,0.21932611282151926,0.4300783789419456,0.0015220017576808224,0.001977180137873893,0.0033388657277495957,0.0022793492077681035,7,0.4117647058823529,-2.594999999999999,79.813,1.7139999999999986,80.388,1.1389999999999958,0
11,PER,25.0,81.495,28.513,17.809,35.173,HARD,11.0,2.0,1,True,True,3,2024,Australian Grand Prix,81.75820000000002,0.23925969154891788,0.002926430517659609,0.349874225412602,0.21852874409472975,0.4315970304926683,0.0011890732302814548,0.0019157151514322894,0.0030111915906097055,0.0020386599907744832,8,0.47058823529411764,-2.6269999999999953,79.813,1.6820000000000022,80.388,1.1069999999999993,0
11,PER,26.0,82.246,28.587,17.932,35.727,HARD,12.0,2.0,1,False,True,3,2024,Australian Grand Prix,81.7972,0.30561119089470673,0.0037362060179896954,0.34757921357877586,0.21802884030834327,0.43439194611288084,0.0011241247509777355,0.0007857077571197068,0.0017278106369077362,0.001212547715001726,9,0.5294117647058824,-1.8760000000000048,79.813,2.4329999999999927,80.388,1.8579999999999899,0
11,PER,27.0,81.557,28.521,17.6,35.436,HARD,13.0,2.0,1,False,True,3,2024,Australian Grand Prix,81.7348,0.31885137603605135,0.003901047975110373,0.34970634035092024,0.2157999926431821,0.4344936670058977,0.001127713549779808,0.0016287809142680044,0.002157032852389394,0.001637842438812402,10,0.5882352941176471,-2.5649999999999977,79.813,1.7439999999999998,80.388,1.168999999999997,0
11,PER,28.0,82.152,28.742,18.141,35.269,HARD,14.0,2.0,1,False,True,3,2024,Australian Grand Prix,81.7954,0.370579681040503,0.004530568724408744,0.3498636673483299,0.22082237803096696,0.42931395462070304,0.0011403512241229044,0.0018431462335917006,0.002398254933074659,0.0017939174635964214,11,0.6470588235294118,-1.9699999999999989,79.813,2.3389999999999986,80.388,1.7639999999999958,0
11,PER,29.0,82.126,28.645,18.042,35.439,HARD,15.0,2.0,1,False,True,3,2024,Australian Grand Prix,81.9152,0.35875297908181636,0.004379565441844937,0.34879331758517396,0.21968682268709058,0.43151985972773543,0.0009920986532142128,0.001889969578361492,0.002190943171086969,0.0016910038008875578,12,0.7058823529411765,-1.9959999999999951,79.813,2.3130000000000024,80.388,1.7379999999999995,0
11,PER,30.0,82.18,28.599,17.955,35.626,HARD,16.0,2.0,1,False,True,3,2024,Australian Grand Prix,82.0522,0.28041077012139703,0.003417468027930964,0.34800438062788996,0.21848381601362857,0.43351180335848133,0.001009412190053541,0.0018903414684206443,0.0022126078882648615,0.0017041205155796824,13,0.7647058823529411,-1.941999999999993,79.813,2.3670000000000044,80.388,1.7920000000000016,0
11,PER,31.0,82.359,28.718,18.013,35.628,HARD,17.0,2.0,1,False,True,3,2024,Australian Grand Prix,82.07480000000001,0.30353533566962626,0.003698276884861446,0.34869291759249144,0.21871319467210631,0.43259388773540236,0.0007701263042131153,0.0018664975293971326,0.0019931887128859732,0.0015432708488320737,14,0.8235294117647058,-1.7630000000000052,79.813,2.5459999999999923,80.388,1.9709999999999894,0
11,PER,32.0,82.441,28.807,18.016,35.618,HARD,18.0,2.0,1,False,True,3,2024,Australian Grand Prix,82.2516,0.1398474168515915,0.0017002394707408915,0.3494256498586868,0.21853204109605653,0.43204230904525665,0.0007151378109674962,0.001006705267227233,0.0015714703469551946,0.0010977711417166412,15,0.8823529411764706,-1.6809999999999974,79.813,2.628,80.388,2.0529999999999973,0
11,PER,33.0,82.566,28.869,18.127,35.57,HARD,19.0,2.0,1,False,True,3,2024,Australian Grand Prix,82.3344,0.18226162514379976,0.0022136752699211965,0.3496475546835259,0.21954557566068356,0.4308068696557905,0.0006501402718401251,0.0005780937913102541,0.0010306627925359283,0.0007529656185621024,16,0.9411764705882353,-1.5559999999999974,79.813,2.753,80.388,2.1779999999999973,0
11,PER,34.0,82.962,28.911,18.114,35.937,HARD,20.0,2.0,1,False,True,3,2024,Australian Grand Prix,82.50160000000001,0.29306535107387865,0.0035522383938478602,0.3484848484848485,0.2183409271714761,0.43317422434367536,0.0006783330929759063,0.0004786388850463582,0.0010648704791699328,0.0007406141523973991,17,1.0,-1.1599999999999966,79.813,3.149000000000001,80.388,2.573999999999998,0
11,PER,37.0,81.218,28.323,17.862,35.033,HARD,2.0,3.0,1,True,True,3,2024,Australian Grand Prix,82.3092,0.6524306093371591,0.007926581832130054,0.3487281144573863,0.2199266172523332,0.43134526829028047,0.0005084338256849599,0.000687606551367047,0.0009467376579858858,0.000714259345012631,1,0.05,0.0,79.813,1.4050000000000011,80.388,0.8299999999999983,0
11,PER,38.0,81.245,28.319,18.045,34.881,HARD,3.0,3.0,1,False,True,3,2024,Australian Grand Prix,82.0864,0.8038198181184978,0.009792362901997137,0.34856298849159945,0.222105975752354,0.42933103575604653,0.0005306213284359848,0.0015062080708863064,0.0014298435205558535,0.0011555576399593815,2,0.1,0.027000000000001023,79.813,1.4320000000000022,80.388,0.8569999999999993,0
11,PER,39.0,81.448,28.423,17.834,35.191,HARD,4.0,3.0,1,False,True,3,2024,Australian Grand Prix,81.8878,0.8168703691529365,0.00997548315076161,0.34897112267950103,0.2189617915725371,0.43206708574796193,0.0004682808984461637,0.0014341318949479863,0.0014329258345139627,0.0011117795426360377,3,0.15,0.22999999999998977,79.813,1.634999999999991,80.388,1.059999999999988,1
11,PER,40.0,81.045,28.4,17.836,34.809,HARD,5.0,3.0,1,True,True,3,2024,Australian Grand Prix,81.5836,0.7837054931541906,0.009606164635468288,0.3504226047257696,0.22007526682707135,0.42950212844715896,0.0007983047372485674,0.0014324018167530574,0.0016567255167390454,0.00129581069024689,4,0.2,-0.17300000000000182,79.813,1.2319999999999993,80.388,0.6569999999999965,0
11,PER,41.0,80.998,28.268,17.817,34.913,HARD,6.0,3.0,1,True,True,3,2024,Australian Grand Prix,81.1908,0.17906618888012898,0.0022054985155969516,0.3489962715128769,0.21996839428134027,0.43103533420578277,0.000741075715280335,0.001152123244669375,0.0011934297074648625,0.0010288762224715242,5,0.25,-0.21999999999999886,79.813,1.1850000000000023,80.388,0.6099999999999994,0
11,PER,42.0,81.35,28.442,17.795,35.113,HARD,7.0,3.0,1,False,True,3,2024,Australian Grand Prix,81.2172,0.1932477684219228,0.0023793946161887233,0.3496250768285188,0.21874615857406274,0.4316287645974186,0.000725998408924889,0.0013311401742839082,0.0012401721004718052,0.0010991035612268674,6,0.3,0.1319999999999908,79.813,1.536999999999992,80.388,0.9619999999999891,0
11,PER,43.0,80.798,28.267,17.739,34.792,HARD,8.0,3.0,1,True,True,3,2024,Australian Grand Prix,81.12780000000001,0.2666330812184671,0.0032865809404232223,0.34984776850912147,0.21954751355231567,0.43060471793856286,0.0006113323660393355,0.0005921270347273984,0.000991196968315197,0.0007315521230273103,7,0.35,-0.4200000000000017,79.813,0.9849999999999994,80.388,0.4099999999999966,0
11,PER,44.0,80.706,28.222,17.702,34.782,HARD,9.0,3.0,1,True,True,3,2024,Australian Grand Prix,80.9794,0.2498235377222439,0.003085025793254135,0.34968899462245684,0.21933933040913936,0.4309716749684038,0.0005107980238301036,0.0005339551168039551,0.0007875693645053257,0.0006107741683797947,8,0.4,-0.5120000000000005,79.813,0.8930000000000007,80.388,0.31799999999999784,0
11,PER,45.0,80.769,28.262,17.736,34.771,HARD,10.0,3.0,1,False,True,3,2024,Australian Grand Prix,80.9242,0.26190494458879354,0.0032364230303023513,0.3499114759375503,0.21958919882628236,0.4304993252361673,0.00036416856967793444,0.0004484842730616158,0.00044462900698987844,0.0004190939499098096,9,0.45,-0.44899999999999807,79.813,0.9560000000000031,80.388,0.3810000000000002,0
11,PER,46.0,80.428,28.204,17.718,34.506,HARD,11.0,3.0,1,True,True,3,2024,Australian Grand Prix,80.8102,0.3354716083367743,0.0041513522839539355,0.35067389466355003,0.220296414184115,0.429029691152335,0.0004212054674715352,0.0005564422310762685,0.0009563463963522361,0.0006446646983000133,10,0.5,-0.7900000000000063,79.813,0.6149999999999949,80.388,0.03999999999999204,0
11,PER,47.0,80.388,28.091,17.734,34.563,HARD,12.0,3.0,1,True,True,3,2024,Australian Grand Prix,80.61780000000002,0.19490048742901053,0.0024175862827937565,0.34944270289097873,0.22060506543265165,0.4299522316763696,0.0004622163816259596,0.0005446227531305954,0.00075485460660459,0.0005872312471203817,11,0.55,-0.8299999999999983,79.813,0.5750000000000028,80.388,0.0,0
11,PER,48.0,80.836,28.191,17.724,34.921,HARD,13.0,3.0,1,False,True,3,2024,Australian Grand Prix,80.62540000000001,0.2042028403330026,0.002532735841719887,0.3487431342471176,0.21925874610322135,0.43199811964966106,0.000702636304772473,0.0006005396098890041,0.0011099796277339697,0.0008043851807984821,12,0.6,-0.382000000000005,79.813,1.0229999999999961,80.388,0.4479999999999933,0
11,PER,49.0,80.76,28.14,17.803,34.817,HARD,14.0,3.0,1,False,True,3,2024,Australian Grand Prix,80.6362,0.2108511323186714,0.002614844602283731,0.34843982169390786,0.2204432887568103,0.4311168895492818,0.0008987139558678064,0.0005833647505271173,0.0011274884486928926,0.0008698557183626055,13,0.65,-0.4579999999999984,79.813,0.9470000000000027,80.388,0.3719999999999999,0
